Company Code,Company Name,Order Number,Material Number,Material Description,Plant,Plant Name,Work Center ID,Operation Short Text,Operation/Activity Number,Created By,Created Date,Posting Date,Basic Finish Date,Basic Start Date,Reservation Number,Reservation Item,Storage Location,Purchase Document Item Number,Purchase Document Number,Vendor Code,Movement Type,MRP Controller,Planned output quantity,Requirement Quantity,Unit Measure,Withdrawn Quantity,Actual yield (confirmed),Actual_Yield_Percent,Actual_Loss_Percent,Standard_Yield_Loss
1000,CJSJ LTD,600003614,2600564,ALLEN SOCKET HEAD BOLT HT M20X200MM,1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,119,,,0,,261,,1,400,NO,400,0,0,100,99.75
1000,CJSJ LTD,600003614,2600683,SOCKET BIT C32,1015,CJSJ Pearl,10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,120,,,0,,261,,1,70,NO,70,0,0,100,98.57142857
1000,CJSJ LTD,600003614,2600240,PISTON RINGS 70 FOR ELGI COMPRESSOR,1001,"CJSJ Works, Nashik",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,121,,,0,,261,,1,70,NO,70,0,0,100,98.57142857
1000,CJSJ LTD,600003614,2600891,LT INPUT SHAFT P/NO:1246SG GB-IP142,1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,122,,,0,,261,,1,70,NO,70,0,0,100,98.57142857
1000,CJSJ LTD,600003614,2600353,O-RING P/NO:06637133800,1015,CJSJ Pearl,10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,123,,,0,,261,,1,400,NO,400,0,0,100,99.75
1000,CJSJ LTD,600003614,2600251,"JANATICS MALE CONNECTOR 8X1/2""",1001,"CJSJ Works, Nashik",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,125,,,0,,261,,1,125,NO,125,0,0,100,99.2
1000,CJSJ LTD,600003614,2500386,"PROBOOK LAPTOP I5,6GB,512SSD",1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,127,,,0,,261,,1,3,NO,0,0,0,100,66.66666667
1000,CJSJ LTD,600003614,2600093,"SPARE COLLET 1/4"" 6MM FOR APT AG-35",1015,CJSJ Pearl,10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,128,,,0,,261,,1,125,NO,0,0,0,100,99.2
1000,CJSJ LTD,600003614,2600825,PIPE PVC DIA:315MM,1001,"CJSJ Works, Nashik",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,129,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600003614,2500129,DRINKING WATER COOLER 150 LTR CAPACITY,1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,130,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600003614,'000000000095123447,TMEIC/7683/ODTR/50CRCA,1015,CJSJ Pearl,10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,131,,,0,,261,,1,172,NO,172,0,0,100,99.41860465
1000,CJSJ LTD,600003614,2601297,MOTOR PULLY,1001,"CJSJ Works, Nashik",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,132,,,0,,261,,1,172,NO,172,0,0,100,99.41860465
1000,CJSJ LTD,600003614,2600919,BUTTERFLY VALVE RUBBER SEAL SILICON,1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,133,,,0,,261,,1,200,NO,200,0,0,100,99.5
1000,CJSJ LTD,600003614,2600991,ALLEN BOLT HT M12X300MM HALF THREA,1015,CJSJ Pearl,10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,135,,,0,,261,,1,360,KG,0,0,0,100,99.72222222
1000,CJSJ LTD,600003614,'000000000092501315,"LED light 36w, model no : PLBL03665ST603",1001,"CJSJ Works, Nashik",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,136,,,0,,261,,1,140,KG,0,0,0,100,99.28571429
1000,CJSJ LTD,600003614,2200173,REF. SINGLE HOLE 50DIA X 380MM LENGTH,1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,137,,,0,,261,,1,50,BAG,0,0,0,100,98
1000,CJSJ LTD,600003614,2601193,BEARING 6301-2Z,1015,CJSJ Pearl,10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,138,,,0,,261,,1,20,BAG,0,0,0,100,95
1000,CJSJ LTD,600003614,2200340,SLEEVE KALMINEX 2000PLUS - ZP 13/17 K(B),1001,"CJSJ Works, Nashik",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,139,,,0,,261,,1,172,BAG,0,0,0,100,99.41860465
1000,CJSJ LTD,600003614,2300033,WASTE PAPER & GARBAGE SCRAP.,1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,140,1,,0,,261,,1,100,BAG,0,0,0,100,99
1000,CJSJ LTD,600003614,2600434,WASHER SPRING-M12 P.NO.W2.12,1015,CJSJ Pearl,10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,141,60,,0,,261,,1,100,TO,0,0,0,100,99
1000,CJSJ LTD,600003614,'000000000095123435,TMEIC/8387/ID KEY/50C600,1001,"CJSJ Works, Nashik",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,142,,,0,,261,,1,29,BAG,0,0,0,100,96.55172414
1000,CJSJ LTD,600003614,2200164,RESIN FURAN -NN,1004,"CJSJ Works, Mangrol",10001226,material issues,10,C_1100244,19-08-2025,19-08-2025,08-04-2024,08-04-2024,4724,143,KDNT,,0,,261,,1,29,BAG,0,0,0,100,96.55172414
1000,CJSJ LTD,600003702,2500137,HP DESKJET 2621 PRINTER,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,1,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2200229,CERAMIC TUBE 3WAY J. BOX 70x50x50,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,2,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2601175,BALL STEEL 12MM,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,3,,,0,,261,,1,20,NO,0,0,0,100,95
1000,CJSJ LTD,600003702,2600024,ROTOR KEY CP-875,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,4,,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600003702,2601297,MOTOR PULLY,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,5,,,0,,261,,1,40,NO,40,0,0,100,97.5
1000,CJSJ LTD,600003702,2600321,SOFTENER RESIN FOR 1000MM DIA SOFTENER,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,6,,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600111,BEARING BALL 6203ZZ C3,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,7,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600452,"Nylon Belt 3"" Width X 3 Ton Cap X 3 Ms L",1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,8,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2601205,BEARING SLEEVE CHECK NUT KM11,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,9,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600278,HOOK LATCH FOR 7.5TON CRANE,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,10,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600781,BEARING 6306 2Z C3,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,11,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,'000000000092318054,CPVC 1 INCH NRV.,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,12,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600330,FLOW MONITORING SWITCH 10LPM,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,13,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600864,"HYDRAULIC HOSE 3/4"",19MM SAE100 R2",1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,14,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2200390,KALMIN 100 PLUS ND5,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,15,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600053,DISC SPACER DRG NO:S16613030211,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,16,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2200236,REFRACTORY STRAIGHT ID F40X50MM LENGTH,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,17,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600632,"FLANGE PVC 2""",1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,18,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600212,"U-CLAMP 3""",1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,19,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600456,OIL SEAL 40X52X7,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,20,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600224,CATHODE KB AIR FOR ADOR MACHINE,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,21,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2500403,Socket 6Amps 2 in1,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,22,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600178,WASHER MS M12.,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,23,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600825,PIPE PVC DIA:315MM,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,24,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600443,SLAT CONVEYOR 125MM PITCH WITH 62M,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,25,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600993,BOLT GI M8X130MM,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,26,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600003702,2500330,MEGOXY FLOOR 25MM THICKNESS,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,27,,,0,,261,,1,20,L,0,0,0,100,95
1000,CJSJ LTD,600003702,2200142,FR B2M1C BORING/TURNING SCRAP,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,28,1,,0,,261,,1,20,L,20,0,0,100,95
1000,CJSJ LTD,600003702,2601203,BEARING BVN 7102B,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,29,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2601233,CONVEYER BELT 4200MMX140MMX3MM,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,30,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2200050,FR BS3100 A4,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,31,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2200124,PEL SCRAP - CRCA - High Mn,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,32,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600202,"HOSE PVC 1¼""",1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,33,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600025,"ROTOR, CP-875, P/NO:CA144795",1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,34,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600042,GEAR 35(9716 ) MAKE:SHANTI,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,35,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2500340,WEIGHING SCALE 0-5KG DS-450 SS M:CONTECH,1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,36,1,,0,,261,,1,35,L,35,0,0,100,97.14285714
1000,CJSJ LTD,600003702,2600812,"BEND CPVC 2""",1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,37,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2500346,Life Tax + Fasttag @20%-BMW 7series,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,38,1,,0,,261,,1,65,L,0,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600343,"ROTOFLUID-FTSS-050/1/2""x1/2""/25LPM.",1004,"CJSJ Works, Mangrol",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,39,1,,0,,261,,1,65,L,65,0,0,100,98.46153846
1000,CJSJ LTD,600003702,2600836,BEARING 6212,1015,CJSJ Pearl,10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,40,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600003702,2200219,CERAMIC TUBE ID40x300,1001,"CJSJ Works, Nashik",10001230,Material issues,10,C_1102091,13-08-2025,13-08-2025,11-04-2024,11-04-2024,4769,41,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600003259,2500395,Cable 2.5sqmm,1004,"CJSJ Works, Mangrol",10001228,general items issue,20,C_1100147,12-08-2025,12-08-2025,12-04-2024,12-04-2024,3970,1,1,,0,,261,,1,2,PAC,2,0,0,100,50
1000,CJSJ LTD,600003259,2600961,MOULD GRIPPING PIN MOULD HANDLER.,1015,CJSJ Pearl,10001228,general items issue,20,C_1100147,12-08-2025,12-08-2025,12-04-2024,12-04-2024,3970,2,1,,0,,261,,1,15,L,15,0,0,100,93.33333333
1000,CJSJ LTD,600003259,2600561,ALLEN BOLT M10X65MM,1001,"CJSJ Works, Nashik",10001228,general items issue,20,C_1100147,12-08-2025,12-08-2025,12-04-2024,12-04-2024,3970,3,,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600004259,2600620,ALLEN KEY 8MM,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,1,,,0,,261,,1,72,M,72,0,0,100,98.61111111
1000,CJSJ LTD,600004259,2600024,ROTOR KEY CP-875,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,2,,,0,,261,,1,1500,KG,1500,0,0,100,99.93333333
1000,CJSJ LTD,600004259,2600498,V-BELT B134,1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,3,,,0,,261,,1,700,KG,700,0,0,100,99.85714286
1000,CJSJ LTD,600004259,'000000000092318120,CPVC 2 INCH TO 1 1/4 INCH REDUCER COLL,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,4,,,0,,261,,1,12,M,0,0,0,100,91.66666667
1000,CJSJ LTD,600004259,2600430,"V-PULLY B TYPE 6""4GROOVE",1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,5,,,0,,261,,1,0.06,TO,0.06,0,0,100,-1566.666667
1000,CJSJ LTD,600004259,2500175,SILO 46TON CAPACITY,1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,6,,,0,,261,,1,1200,KG,0,0,0,100,99.91666667
1000,CJSJ LTD,600004259,2600930,TEE SCREWED 15MM MS,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,7,,,0,,261,,1,357,KG,357,0,0,100,99.71988796
1000,CJSJ LTD,600004259,2600785,BEARING 6310 2Z C3,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,8,,,0,,261,,1,270,KG,270,0,0,100,99.62962963
1000,CJSJ LTD,600004259,2600935,WASHER MS M20 X 3MM X 45MM OD,1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,9,,,0,,261,,1,8,NO,0,0,0,100,87.5
1000,CJSJ LTD,600004259,2600629,"CIRCLIP PLAYER 8""INTERNAL",1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,10,1,,0,,261,,1,8,NO,8,0,0,100,87.5
1000,CJSJ LTD,600004259,2500232,"TRANSFORMER 2500KVA, 33KV/433V WITH OLTC",1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,11,1,,0,,261,,1,3,NO,3,0,0,100,66.66666667
1000,CJSJ LTD,600004259,2601295,MICRO FIBRE FILTER ELEMENT(HP0372A25N),1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,12,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600004259,2500033,UTM DIGITAL TORCH SCREEN PANNEL,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,13,1,,0,,261,,1,1,PAA,1,0,0,100,0
1000,CJSJ LTD,600004259,2200139,COVER ASSLY-1209-01.111-011,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,14,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600004259,2600622,"ALLEN KEY SET 1/16 TO 3/8""",1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,15,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600004259,2500350,Sudhakar-50MM UPVC COUPLER,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,16,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600004259,2601162,PLUMBER BLOCK SN 511,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,17,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600004259,2600629,"CIRCLIP PLAYER 8""INTERNAL",1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,18,1,,0,,261,,1,15,NO,0,0,0,100,93.33333333
1000,CJSJ LTD,600004259,2601098,CHANNEL MS 150X75MM,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,19,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600004259,2600039,CIRCLIPS (2576) 32MM,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,20,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600004259,2500353,Sudhakar-H B UPVC SOLVENT CEMENT - 500ml,1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,21,1,,0,,261,,1,50,NO,50,0,0,100,98
1000,CJSJ LTD,600004259,2600438,BLADE+WASHER P/NO:1901A0146A2FC,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,22,1,,0,,261,,1,3,NO,3,0,0,100,66.66666667
1000,CJSJ LTD,600004259,2500052,CONVEYOR WITH ALL ROLLERS 5.3MTR L.,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,23,1,,0,,261,,1,15,NO,15,0,0,100,93.33333333
1000,CJSJ LTD,600004259,2600004,END PLATE CP-3050,1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,24,,,0,,261,,1,8,NO,8,0,0,100,87.5
1000,CJSJ LTD,600004259,'000000000092318052,CPVC 1 INCH BRASS TEE.,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,25,1,,0,,261,,1,1,NO,0,0,0,100,0
1000,CJSJ LTD,600004259,2600743,"EMERY BELT 80GIRT 6""",1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,26,1,,0,,261,,1,1,SET,0,0,0,100,0
1000,CJSJ LTD,600004259,2601120,BEARING 6308-2Z,1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,27,1,,0,,261,,1,1,NO,0,0,0,100,0
1000,CJSJ LTD,600004259,'000000000095123427,TMEIC/8387/LST/50C600,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,28,1,,0,,261,,1,2,NO,0,0,0,100,50
1000,CJSJ LTD,600004259,2500219,OUTDOOR VCB 33KV 1250A 25KA MAKE:CG.,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,29,1,,0,,261,,1,1,SET,0,0,0,100,0
1000,CJSJ LTD,600004259,2500399,Fan Dimmer,1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,30,1,,0,,261,,1,1,NO,0,0,0,100,0
1000,CJSJ LTD,600004259,'000000000092318112,CPVC 2   INCH FTA.,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,31,1,,0,,261,,1,1,NO,0,0,0,100,0
1000,CJSJ LTD,600004259,2600209,PIPE MS 50DIA,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,32,1,,0,,261,,1,2,NO,0,0,0,100,50
1000,CJSJ LTD,600004259,2600013,"COLLECT NUT, CP-875,P/NO:C138728",1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,33,1,,0,,261,,1,8,NO,8,0,0,100,87.5
1000,CJSJ LTD,600004259,2500051,BELT CONVEYOR WITH DRIVE ASSY 8.3 MTR L.,1004,"CJSJ Works, Mangrol",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,34,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600004259,2601281,INSULATION BRICK CFI,1015,CJSJ Pearl,10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,35,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600004259,2200115,GRADE B2M1C BRIQUETTE SCRAP (GREEN),1001,"CJSJ Works, Nashik",10001229,Order Closed,10,C_3000879,18-08-2025,18-08-2025,12-04-2024,12-04-2024,5792,36,1,,0,,261,,1,1,NO,1,0,0,100,0
