Company Code,Company Name ,Plant Code,Plant Description,VendorNo,Currency,DELIVERYDATE,Location,Document Status,DOCUMENTSTATUS,GL Account,PO No,Vendor Nmae,VENDGROUP,Area ID,Date of Creation,CREATEDBY,TAPFPRIMARYADDRESSNAME,Total PO Value,DISCAMOUNT,DISCPERCENT,GRN Number,Material Code,Material Description,Line Amount,PRICEUNIT,Unit Price,Quantity,Sales Unit,Modification Test,Inventory Group,Comment,Vendor Comments,MODIFIEDBY,Line No,Contract Price,Contract End Date,FROMDIFF,TODIFF,PriceDiff,FinalImpact
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02145,INR,28-07-2025,Jorhat,Purchase Order,Approved,EXP_VPP,7000036608,Ganga Traders,EXP,jrh,28-07-2025 06:59,C_1100576,GANGA TRADERS,193590,0,0,JRH-120645,'000000000092318115,CPVC 2   INCH BALL VALVE.,54450,1,165,330,EA,31-07-2025 08:12,PN001,NULL,NULL,C_1100576,5,162,31-07-2024,58,2,3,990
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02924,INR,28-07-2025,Jorhat,Purchase Order,Approved,EXP_VPP,7000036611,Krishna Trading Company,EXP,jrh,28-07-2025 06:44,C_1100149,KRISHNA TRADING COMPANY,25040,0,0,JRH-120642,'000000000092318181,GI 1 1/2 INCH END CAP.,7200,1,80,90,EA,31-07-2025 08:08,PN001,NULL,NULL,C_1100149,12,79,31-07-2024,58,2,1,90
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061429,'000000000092318159,GI 1 1/4 INCH PIPE.,472.48,1,236.24,2,MTR,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,5,175,31-08-2024,23,32,61.24,122.48
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061428,'000000000092318109,CPVC 2   INCH 90 DEGREE BEND.,3300,1,550,6,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,14,180,31-08-2024,23,32,370,2220
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061427,'000000000092318172,GI 1 1/2 INCH UNION.,940,1,235,4,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,12,160,31-08-2024,23,32,75,300
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,29-05-2025,Surat,Purchase Order,Approved,EXP_VPP,7000036629,MIRACLE FOODS,EXP,sur,29-05-2025 10:26,C_1101681,MIRACLE FOODS,2698680,0,0,SUR-132875,'000000000092318115,CPVC 2   INCH BALL VALVE.,2460000,1,164,15000,EA,30-07-2025 15:41,PN001,NULL,NULL,C_1101681,6,129.99,31-05-2024,67,1,34.01,510150
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02222,INR,10-07-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036630,GLOBAL INDUSTRIES,EXP,vkh,10-07-2025 06:20,C_1100140,GLOBAL INDUSTRIES,1050320,0,0,VKH-214514,'000000000092318167,GI 1 1/4 INCH TEE.,826100,1,110,7510,EA,30-07-2025 11:46,PN001,NULL,NULL,C_1100140,5,108,31-08-2024,13,51,2,15020
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV10665,INR,28-07-2025, - Gambheeram,Purchase Order,Approved,EXP_VPP,7600001969,Voona Sree Traders,EXP,gmb,28-07-2025 06:14,C_1101256,NULL,4500,0,0,GMB-071761,'000000000092318113,CPVC 2   INCH COLLAR.,4500,1,45,100,EA,30-07-2025 10:27,PN001,NULL,NULL,C_1101256,24,44,30-09-2024,0,63,1,100
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV04675,INR,31-07-2025,Bellary,Purchase Order,Approved,EXP_VPP,7600001903,SHARVA SPICES AND NUTS,EXP,bel,31-07-2025 07:10,C_3000879,SHARVA SPICES AND NUTS,2500,0,0,BEL-291583,'000000000092318044,CPVC 1 INCH 90 DEGREE BEND.,2500,1,250,10,EA,04-08-2025 16:06,PN001,NULL,NULL,C_3000879,20,120,31-10-2024,72,91,130,1300
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7600001904,MIRACLE FOODS,EXP,pnv,10-07-2025 16:12,C_1100158,MIRACLE FOODS,327956,0,0,PNV-104185,'000000000092318123,CPVC 1 1/4 INCH TO 1 INCH REDUCER BUSH.,85717.5,1,114.29,750,EA,01-08-2025 12:52,PN001,NULL,NULL,C_1100158,24,111,31-08-2024,39,51,3.29,2467.5
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7600001904,MIRACLE FOODS,EXP,pnv,10-07-2025 16:12,C_1100158,MIRACLE FOODS,327956,0,0,PNV-104192,'000000000092318104,CPVC 1 1/2  INCH CROSS OVER.,7381,1,738.1,10,EA,01-08-2025 12:52,PN001,NULL,NULL,C_1100158,1,660,31-07-2024,28,20,78.1,781
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7600001904,MIRACLE FOODS,EXP,pnv,10-07-2025 16:12,C_1100158,MIRACLE FOODS,327956,0,0,PNV-104192,'000000000092318104,CPVC 1 1/2  INCH CROSS OVER.,7381,1,738.1,10,EA,01-08-2025 12:52,PN001,NULL,NULL,C_1100158,30,595,31-08-2024,39,51,143.1,1431
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02147,INR,29-07-2025,Amingoan,Purchase Order,Approved,EXP_VPP,7600001909,GANGH AND SONS,EXP,guw,29-07-2025 08:03,C_1101681,GANGH AND SONS,562359,0,0,GUW-141499,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,125460,1,82,1530,EA,01-08-2025 07:17,CHILDPT,NULL,NULL,C_1101681,2,80,31-07-2024,59,1,2,3060
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09309,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7600001910,DELHI - Null - TAPF,GRP,ndl,29-07-2025 09:44,C_1100529,DELHI - Null - TAPF,1607,0,0,NDL-420009,'000000000092318148,GI 3/4 INCH PIPE.,1607,1,80.35,20,MTR,01-08-2025 09:32,PN001,NULL,NULL,C_1100529,11,79.5,30-09-2024,2,62,0.85,17
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09309,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7600001910,DELHI - Null - TAPF,GRP,ndl,29-07-2025 09:44,C_1100529,DELHI - Null - TAPF,1607,0,0,NDL-420009,'000000000092318148,GI 3/4 INCH PIPE.,1607,1,80.35,20,MTR,01-08-2025 09:32,PN001,NULL,NULL,C_1100529,27,79.5,31-10-2024,35,93,0.85,17
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,31-07-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067735,MIRACLE FOODS,EXP,tna,17-07-2025 09:04,C_1101256,MIRACLE FOODS,62555,0,0,TNA-090259,'000000000092318123,CPVC 1 1/4 INCH TO 1 INCH REDUCER BUSH.,17143.5,1,114.29,150,EA,02-08-2025 07:47,PN001,NULL,NULL,C_1101256,25,111,31-08-2024,46,44,3.29,493.5
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067738,MIRACLE FOODS,EXP,tna,10-07-2025 16:32,C_1100441,MIRACLE FOODS,245404,0,0,TNA-088639,'000000000092318104,CPVC 1 1/2  INCH CROSS OVER.,4797.65,1,738.1,6.5,EA,02-08-2025 07:50,PN001,NULL,GROCERY_MDM_150724-140824,C_1100441,1,660,31-07-2024,28,20,78.1,507.65
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067738,MIRACLE FOODS,EXP,tna,10-07-2025 16:32,C_1100441,MIRACLE FOODS,245404,0,0,TNA-088639,'000000000092318104,CPVC 1 1/2  INCH CROSS OVER.,4797.65,1,738.1,6.5,EA,02-08-2025 07:50,PN001,NULL,GROCERY_MDM_150724-140824,C_1100441,31,595,31-08-2024,39,51,143.1,930.15
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03345,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067738,MIRACLE FOODS,EXP,tna,10-07-2025 16:32,C_1100441,MIRACLE FOODS,245404,0,0,TNA-088645,'000000000092318123,CPVC 1 1/4 INCH TO 1 INCH REDUCER BUSH.,66859.65,1,114.29,585,EA,02-08-2025 07:50,PN001,NULL,GROCERY_MDM_150724-140824,C_1100441,25,111,31-08-2024,39,51,3.29,1924.65
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067739,Grain Mart Foods Private Limited,EXP,pnv,08-07-2025 15:37,C_1100529,GRAIN MART FOODS PRIVATE LIMITED,348969,0,0,PNV-103027,'000000000092318145,GI 1/2 INCH TEE.,24720,1,103,240,EA,29-07-2025 06:56,PN001,NULL,NULL,C_1100529,32,102,31-08-2024,37,53,1,240
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067739,Grain Mart Foods Private Limited,EXP,pnv,08-07-2025 15:37,C_1100529,GRAIN MART FOODS PRIVATE LIMITED,348969,0,0,PNV-103025,'000000000092318118,CPVC 2    INCH END CAP.,38880,1,81,480,EA,29-07-2025 06:56,PN001,NULL,NULL,C_1100529,29,80,31-08-2024,37,53,1,480
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067739,Grain Mart Foods Private Limited,EXP,pnv,08-07-2025 15:37,C_1100529,GRAIN MART FOODS PRIVATE LIMITED,348969,0,0,PNV-103021,'000000000092318053,CPVC 1 INCH BALL VALVE.,81750,1,109,750,EA,29-07-2025 06:56,PN001,NULL,NULL,C_1100529,25,99,31-08-2024,37,53,10,7500
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,4100067739,Grain Mart Foods Private Limited,EXP,pnv,08-07-2025 15:37,C_1100529,GRAIN MART FOODS PRIVATE LIMITED,348969,0,0,PNV-103030,'000000000092318181,GI 1 1/2 INCH END CAP.,63990,1,79,810,EA,29-07-2025 06:56,PN001,NULL,NULL,C_1100529,35,78,31-08-2024,37,53,1,810
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV04857,INR,26-07-2025,Shree Shankar Masala Pvt Ltd,Purchase Order,Approved,EXP_VPP,4100067740,Shree Shankar Masala Pvt Ltd,EXP,amd,26-07-2025 12:42,C_1100868,SHREE SHANKAR MASALA PVT LTD,-301830,0,0,AMD-153560,'000000000092318181,GI 1 1/2 INCH END CAP.,-76230,1,77,-990,EA,01-08-2025 07:26,PN001,NULL,NULL,C_1100868,5,72.8,30-09-2024,1,65,4.2,-4158
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061425,'000000000092318108,CPVC 2   INCH ELBOW.,1099.6,1,1099.6,1,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,8,939,31-08-2024,23,32,160.6,160.6
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061430,'000000000092318076,CPVC 1 1/4  INCH COLLAR.,316.7,1,316.7,1,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,6,255,31-08-2024,23,32,61.7,61.7
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV11606,INR,29-07-2025, - Gole Market Delhi,Purchase Order,Approved,EXP_VPP,4100029187,Rajmeek Rice Traders,EXP,gle,29-07-2025 05:13,C_1100149,METRO CASH & CARRY INDIA PVT LTD,106590,0,0,GLE-242156,'000000000092318115,CPVC 2   INCH BALL VALVE.,47040,1,168,280,EA,03-08-2025 11:21,PN001,NULL,NULL,C_1100149,4,155,31-08-2024,34,32,13,3640
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09764,INR,19-07-2025,NULL,Purchase Order,Approved,GRP_MTL,4100067731,BELLARY - TAPF,GRP,mlr,19-07-2025 10:56,C_1100140,NULL,44337,0,0,MLR-143303,'000000000092318121,CPVC 1 1/4 INCH TO 1 INCH REDUCER COLLA,22869.6,1,87.96,260,EA,03-08-2025 04:45,PN001,NULL,NULL,C_1100140,46,86.8,31-08-2024,22,42,1.16,301.6
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061447,'000000000092318180,GI 1 1/2 INCH BALL VALVE.,97.89,1,97.89,1,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,9,80,31-08-2024,23,32,17.89,17.89
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061442,'000000000092318152,GI 3/4 INCH 45 DEGREE BEND.,1601.52,1,533.84,3,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,2,320,31-08-2024,23,32,213.84,641.52
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061443,'000000000092318182,GI 1 1/2 INCH EX NIPPLE.,455.44,1,113.86,4,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,3,87,31-08-2024,23,32,26.86,107.44
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,29-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7300003910,PANVEL - TAPF,GRP,bwd,29-07-2025 07:28,C_1101681,NULL,11119,0,0,BWD-061441,'000000000092318108,CPVC 2   INCH ELBOW.,420,1,140,3,EA,31-07-2025 11:14,PN001,NULL,NULL,C_1101681,1,139,31-08-2024,23,32,1,3
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV05188,INR,26-07-2025,Puducherry,Purchase Order,Approved,EXP_VPP,7000036627,SRI KRISHNA MODERN RICE MILL,EXP,pdc,26-07-2025 06:51,C_1100529,SRI KRISHNA MODERN RICE MILL,27820,0,0,PDC-034528,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,27820,1,53.5,520,EA,29-07-2025 15:17,PN001,NULL,NULL,C_1100529,14,51.98,30-09-2024,2,65,1.52,790.4
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV05188,INR,26-07-2025,Puducherry,Purchase Order,Approved,EXP_VPP,7000036627,SRI KRISHNA MODERN RICE MILL,EXP,pdc,26-07-2025 06:51,C_1100529,SRI KRISHNA MODERN RICE MILL,27820,0,0,PDC-034528,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,27820,1,53.5,520,EA,29-07-2025 15:17,PN001,NULL,NULL,C_1100529,16,49.9,31-07-2024,59,4,3.6,1872
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV01079,INR,26-07-2025,Vrindavan,Purchase Order,Approved,EXP_VPP,7100031556,Agrawal Trading Company,EXP,vri,26-07-2025 10:57,C_1102091,AGRAWAL TRADING COMPANY,990,0,0,VRI-234516,'00000000002200260,SLEEVE KALMINEX 41 KAPEX 240x50 CAP.,990,1,33,30,EA,29-07-2025 11:45,PCPRM,NULL,NULL,C_1102091,6,31.3,31-07-2024,55,4,1.7,51
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02147,INR,19-07-2025,Amingoan,Purchase Order,Approved,EXP_VPP,7000036593,GANGH AND SONS,EXP,guw,19-07-2025 11:14,C_1100147,GANGH AND SONS,434000,0,0,GUW-141071,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,84000,1,84,1000,EA,30-07-2025 06:08,CHILDPT,NULL,NULL,C_1100147,2,80,31-07-2024,49,11,4,4000
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV03693,INR,26-07-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036569,Omsheel Food ( Groundnut emergency Requirement ) July-2024,EXP,hyd,26-07-2025 10:15,C_1100361,OMSHEEL FOOD PRODUCTS PVT LTD,12300,0,0,HYD-139232,'000000000092318047,CPVC 1 INCH FTA.,12300,1,123,100,EA,29-07-2025 11:32,PN001,NULL,NULL,C_1100361,16,122,30-09-2024,0,65,1,100
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,16-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036603,KLA GRAINS,EXP,ror,10-04-2025 12:53,C_1100225,KLA GRAINS,9568,0,0,ROR-088843,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:29,PN001,Cancel qty,NULL,C_1100225,5,33,30-04-2024,39,19,3.8,1140
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,16-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036603,KLA GRAINS,EXP,ror,10-04-2025 12:53,C_1100225,KLA GRAINS,9568,0,0,ROR-088843,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:29,PN001,Cancel qty,NULL,C_1100225,20,33,30-04-2024,39,19,3.8,1140
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,16-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036603,KLA GRAINS,EXP,ror,10-04-2025 12:53,C_1100225,KLA GRAINS,9568,0,0,ROR-088843,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:29,PN001,Cancel qty,NULL,C_1100225,31,33,30-04-2024,39,19,3.8,1140
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,16-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036603,KLA GRAINS,EXP,ror,10-04-2025 12:53,C_1100225,KLA GRAINS,9568,0,0,ROR-088843,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:29,PN001,Cancel qty,NULL,C_1100225,58,34.75,30-04-2024,39,19,2.05,615
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,16-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036603,KLA GRAINS,EXP,ror,10-04-2025 12:53,C_1100225,KLA GRAINS,9568,0,0,ROR-088843,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:29,PN001,Cancel qty,NULL,C_1100225,2,34.75,30-04-2024,20,19,2.05,615
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,16-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036561,KLA GRAINS,EXP,ror,10-04-2025 09:21,C_1100441,KLA GRAINS,46350,0,0,ROR-088446,'000000000095123421,ASIA/7443/LST/50C350,54075,1,51.5,1050,KG,25-07-2025 12:28,LST,Cancel Qty,NULL,C_1100441,52,50.5,30-04-2024,39,19,1,1050
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,24-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7000036573,PANVEL - TAPF,GRP,bwd,24-07-2025 07:58,C_1100147,NULL,10717,0,0,BWD-060933,'000000000092318152,GI 3/4 INCH 45 DEGREE BEND.,2135.36,1,533.84,4,EA,31-07-2025 10:06,PN001,NULL,NULL,C_1100147,2,320,31-08-2024,20,35,213.84,855.36
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV09754,INR,24-07-2025,NULL,Purchase Order,Approved,GRP_MTL,7000036573,PANVEL - TAPF,GRP,bwd,24-07-2025 07:58,C_1100147,NULL,10717,0,0,BWD-060931,'000000000092318076,CPVC 1 1/4  INCH COLLAR.,316.7,1,316.7,1,EA,31-07-2025 10:06,PN001,NULL,NULL,C_1100147,6,255,31-08-2024,20,35,61.7,61.7
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02176,INR,29-06-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036571,Gayathri Associates,EXP,hkh,29-06-2025 05:28,C_1101392,GAYATHRI ASSOCIATES,1396360,0,0,HKH-328686,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,1293750,1,51.75,25000,EA,26-07-2025 06:56,PN001,NULL,NULL,C_1101392,4,51,30-06-2024,40,0,0.75,18750
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02176,INR,29-06-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036571,Gayathri Associates,EXP,hkh,29-06-2025 05:28,C_1101392,GAYATHRI ASSOCIATES,1396360,0,0,HKH-328686,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,1293750,1,51.75,25000,EA,26-07-2025 06:56,PN001,NULL,NULL,C_1101392,1,49,30-06-2024,52,0,2.75,68750
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,15-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036606,KLA GRAINS,EXP,ror,10-04-2025 09:19,C_1100149,KLA GRAINS,9568,0,0,ROR-088442,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:27,PN001,Cancel Qty,NULL,C_1100149,5,33,30-04-2024,39,19,3.8,1140
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,15-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036606,KLA GRAINS,EXP,ror,10-04-2025 09:19,C_1100149,KLA GRAINS,9568,0,0,ROR-088442,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:27,PN001,Cancel Qty,NULL,C_1100149,20,33,30-04-2024,39,19,3.8,1140
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,15-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036606,KLA GRAINS,EXP,ror,10-04-2025 09:19,C_1100149,KLA GRAINS,9568,0,0,ROR-088442,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:27,PN001,Cancel Qty,NULL,C_1100149,31,33,30-04-2024,39,19,3.8,1140
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,15-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036606,KLA GRAINS,EXP,ror,10-04-2025 09:19,C_1100149,KLA GRAINS,9568,0,0,ROR-088442,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:27,PN001,Cancel Qty,NULL,C_1100149,58,34.75,30-04-2024,39,19,2.05,615
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02876,INR,15-04-2025,#NAME?,Purchase Order,Approved,EXP_VPP,7000036606,KLA GRAINS,EXP,ror,10-04-2025 09:19,C_1100149,KLA GRAINS,9568,0,0,ROR-088442,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,11040,1,36.8,300,EA,25-07-2025 12:27,PN001,Cancel Qty,NULL,C_1100149,2,34.75,30-04-2024,20,19,2.05,615
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036624,Grain Mart Foods Private Limited,EXP,bwd,08-07-2025 15:45,C_1188218,GRAIN MART FOODS PRIVATE LIMITED,303480,0,0,BWD-058590,'000000000092318053,CPVC 1 INCH BALL VALVE.,19620,1,109,180,EA,29-07-2025 13:16,PN001,NULL,NULL,C_1188218,25,99,31-08-2024,37,53,10,1800
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036624,Grain Mart Foods Private Limited,EXP,bwd,08-07-2025 15:45,C_1188218,GRAIN MART FOODS PRIVATE LIMITED,303480,0,0,BWD-058582,'000000000092318118,CPVC 2    INCH END CAP.,51030,1,81,630,EA,29-07-2025 13:16,PN001,NULL,NULL,C_1188218,29,80,31-08-2024,37,53,1,630
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036624,Grain Mart Foods Private Limited,EXP,bwd,08-07-2025 15:45,C_1188218,GRAIN MART FOODS PRIVATE LIMITED,303480,0,0,BWD-058583,'000000000093500110,SIEMENS/3273/DCR-460/50C470/IP,13080,1,109,120,EA,29-07-2025 13:16,CHILDPT,NULL,NULL,C_1188218,27,108,31-08-2024,37,53,1,120
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036624,Grain Mart Foods Private Limited,EXP,bwd,08-07-2025 15:45,C_1188218,GRAIN MART FOODS PRIVATE LIMITED,303480,0,0,BWD-058588,'000000000092318145,GI 1/2 INCH TEE.,24720,1,103,240,EA,29-07-2025 13:16,PN001,NULL,NULL,C_1188218,32,102,31-08-2024,37,53,1,240
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV02275,INR,15-08-2025,NULL,Purchase Order,Approved,EXP_VPP,7000036624,Grain Mart Foods Private Limited,EXP,bwd,08-07-2025 15:45,C_1188218,GRAIN MART FOODS PRIVATE LIMITED,303480,0,0,BWD-058586,'000000000092318181,GI 1 1/2 INCH END CAP.,63990,1,79,810,EA,29-07-2025 13:16,PN001,NULL,NULL,C_1188218,35,78,31-08-2024,37,53,1,810
1000,CJSJ LTD,1408,"CJSJ Plant, Delhi",GV04833,INR,25-07-2025,Silvasa,Purchase Order,Approved,EXP_VPP,7000036594,SHREE PRABHUJI RICE AND PULSE MILLS,EXP,sil,25-07-2025 11:06,C_1100484,SHREE PRABHUJI RICE AND PULSE MILLS,65205,0,0,SIL-141400,'000000000092318101,CPVC 1 1/2  INCH TANK NIPPLE.,65205,1,34.5,1890,EA,29-07-2025 11:44,PN001,Due to Rejection New PO Created,NULL,C_1100484,2,34,30-09-2024,0,66,0.5,945
